	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Brf2	6.29786262494569e-05	-0.00934373918601214	0.026	0.036	1
Tmem168	6.2983247014215e-05	-0.0191761303736773	0.108	0.129	1
Timm9	6.31696307767234e-05	-0.0165617606432434	0.073	0.091	1
Plekha1	6.38996707098395e-05	-0.0219950556297367	0.134	0.157	1
Map3k1	6.40091259319244e-05	-0.0127176556162471	0.067	0.082	1
Slc23a2	6.40221849180063e-05	0.017983508774452	0.12	0.11	1
Ginm1	6.40762653538332e-05	-0.017177580662474	0.081	0.1	1
Gm29394	6.41237906752492e-05	-0.00187571263574547	0.005	0.007	1
1700021F05Rik	6.44511113858317e-05	-0.0096367482413868	0.043	0.054	1
Haus5	6.45480388517288e-05	-0.00246955037567651	0.011	0.014	1
Dync1li1	6.45987813211362e-05	-0.00799378569635333	0.089	0.101	1
Srrm3	6.46355355089962e-05	0.00184852523772186	0.002	0	1
Pcdhga6	6.46381581506382e-05	0.00508187449965126	0.007	0.003	1
D130017N08Rik	6.47039011295769e-05	-0.00238962856824846	0.003	0.006	1
Gm20696	6.48544234652136e-05	-0.00463786935357632	0.013	0.019	1
Napg	6.48596840101587e-05	-0.00935879719858788	0.094	0.108	1
4732440D04Rik	6.48995234320919e-05	-0.00822467745073791	0.018	0.027	1
Tradd	6.50784566598854e-05	-0.0121590288908602	0.037	0.05	1
Ccdc137	6.51130826168663e-05	-0.00869804236751778	0.013	0.022	1
Lamtor3	6.52226299351956e-05	-0.0228066723901165	0.132	0.155	1
Ppm1m	6.5457219112637e-05	-0.0138952799650368	0.051	0.066	1
Bsdc1	6.56520770855173e-05	-0.0126584964207389	0.065	0.079	1
Egfl7	6.57851273670169e-05	0.0113502244656986	0.028	0.026	1
Tfam	6.58951751632041e-05	-0.0137374714891323	0.056	0.071	1
Naa50	6.59482737782229e-05	0.0168555712319499	0.167	0.157	1
1110038F14Rik	6.61392835943525e-05	-0.0171817733180793	0.074	0.092	1
Tmc7	6.6298191083352e-05	-0.00887702177387637	0.016	0.025	1
Hacd2	6.6640387219943e-05	-0.00774260524220888	0.122	0.136	1
Chml	6.67760741495237e-05	-0.00929267379445052	0.016	0.026	1
Nubp2	6.6777943911511e-05	-0.0131572347244574	0.079	0.095	1
Xlr3b	6.68516329292205e-05	-0.00392950935950748	0.002	0.005	1
Hint3	6.69120070104419e-05	-0.00455349856503197	0.066	0.075	1
St8sia5	6.70575335471251e-05	0.00204203676051751	0.002	0	1
Il15ra	6.72951775328224e-05	0.0132116084669717	0.048	0.036	1
Nol4l	6.75365314133089e-05	-0.0140325600790222	0.043	0.057	1
Zfp609	6.75752953391445e-05	-0.0102992856068401	0.027	0.038	1
Tbc1d19	6.77055583145408e-05	-0.00835446834516647	0.02	0.029	1
Man2a2	6.78358602951802e-05	0.0136234697229314	0.141	0.135	1
Zfp410	6.80371735018379e-05	-0.0130495171831769	0.047	0.061	1
Fam120a	6.84627632746168e-05	-0.0138441335634864	0.077	0.093	1
Ints8	6.86169286726753e-05	-0.0096837339860972	0.02	0.03	1
Gm5475	6.90077127136996e-05	0.00648874021810488	0.011	0.006	1
Usp7	6.92866665108518e-05	-0.0180779793885389	0.092	0.111	1
Bloc1s6	6.9405027593193e-05	-0.012652018277338	0.041	0.055	1
Ggcx	7.02444371561495e-05	-0.00938153609916305	0.02	0.03	1
Vasp	7.05029723573641e-05	-0.017612881765675	0.255	0.28	1
Slc37a4	7.06259665797985e-05	-0.0103681389182134	0.031	0.042	1
AC146911.1	7.06612670178981e-05	-0.00519961788389411	0.029	0.036	1
Fbxl21	7.07210744207935e-05	-0.00430587981916618	0.002	0.006	1
Scrn2	7.13820176791193e-05	-0.00505837267012454	0.013	0.019	1
Alms1	7.15271612361853e-05	-0.0037316494928612	0.007	0.012	1
Gars	7.17862880280341e-05	-0.0147241259067214	0.104	0.122	1
Kcnj14	7.18844356565684e-05	-0.00147456404206663	0	0.001	1
Exoc1	7.21388533546664e-05	-0.0124592248203688	0.06	0.074	1
Ubr3	7.22783709854383e-05	-0.0146945547381072	0.056	0.072	1
Adam3	7.23108679410602e-05	0.00475058590864201	0.006	0.003	1
Nop53	7.23274995625603e-05	0.00427363621077742	0.196	0.201	1
Ccdc15	7.23730289583568e-05	-0.00121964921921641	0.005	0.007	1
Kmt2a	7.24608967965305e-05	-0.0201420476211736	0.139	0.162	1
Flywch1	7.24806411914346e-05	-0.0125693407075169	0.04	0.054	1
Mrrf	7.26307718594449e-05	-0.00731148225990271	0.036	0.045	1
Gm28557	7.28846839396203e-05	-0.00289336141940076	0.004	0.007	1
Calcoco1	7.29884809967125e-05	-0.0127590155302245	0.035	0.048	1
Plscr3	7.30099730641317e-05	-0.0151038499369386	0.069	0.086	1
Ybx3	7.31132570959556e-05	-0.0185760208726799	0.082	0.1	1
Slc26a11	7.34213443823725e-05	-0.00777467725799899	0.016	0.025	1
Chst15	7.36127276994713e-05	-0.00511431945186226	0.024	0.03	1
Vps26b	7.38118075868579e-05	-0.00826069327246337	0.038	0.047	1
Kif1a	7.4024184742261e-05	0.00660267187655452	0.014	0.007	1
Cmtr1	7.41994889460457e-05	-0.00415232147333735	0.005	0.009	1
Mtf2	7.43136545980132e-05	-0.0128693237545284	0.069	0.084	1
Snrk	7.50146992464557e-05	-0.0169775090651131	0.099	0.118	1
Tars	7.52945979771603e-05	-0.0163899104156293	0.061	0.077	1
Fam206a	7.54717660227961e-05	-0.00723875257753067	0.019	0.028	1
Itgb1bp1	7.5486227949453e-05	-0.0141859942708844	0.066	0.082	1
Nmnat1	7.55237931018735e-05	-0.0049156922474531	0.011	0.017	1
Chst2	7.59534991324165e-05	0.0186035397755934	0.08	0.068	1
Nfkbil1	7.63470416711487e-05	-0.00964481179630067	0.055	0.067	1
Rad17	7.6364138582248e-05	-0.0135160429936276	0.049	0.063	1
Zfyve28	7.66530497044445e-05	-0.00546945003120982	0.006	0.011	1
Gnaq	7.68323606068948e-05	-0.0203609542052203	0.179	0.203	1
AI314180	7.69054685559571e-05	-0.0159890515529969	0.119	0.138	1
Slc24a2	7.69223469265263e-05	0.00364847263259526	0.005	0.002	1
Hdlbp	7.70324857232995e-05	-0.0232497649116345	0.186	0.211	1
Atf4	7.71412490931661e-05	0.0311638383522689	0.337	0.318	1
Pigo	7.71652612427243e-05	-5.62633617278985e-05	0.014	0.016	1
Snhg18	7.72852886073794e-05	0.00591510162024823	0.011	0.006	1
Zbtb44	7.81810502863472e-05	-0.00988130135458155	0.026	0.036	1
Ncoa5	7.81837361871122e-05	-0.00922305375666322	0.021	0.031	1
Cmpk1	7.82633809951951e-05	-0.0123463340845236	0.103	0.119	1
Mthfsd	7.83210728973906e-05	-0.00799660824824583	0.024	0.034	1
Mir155hg	7.84114183415439e-05	0.0119952699885481	0.035	0.024	1
Pip4k2c	7.8932001968342e-05	-0.0140244587273044	0.052	0.067	1
Fut10	7.90394363520186e-05	-0.00570208044903034	0.012	0.019	1
Frrs1l	7.91253409850911e-05	-0.00307955617143825	0	0.003	1
Mrps34	7.91635586408179e-05	-0.00366965894954367	0.11	0.119	1
Zfhx4	7.97096878582764e-05	0.00395198158655234	0.006	0.002	1
Ccnd3	7.97508241300304e-05	-0.0128695077732791	0.16	0.18	1
Tctn1	7.97908067038456e-05	-0.00130678369898132	0.021	0.023	1
Peli3	8.04249903399189e-05	-0.00288400492674977	0.002	0.006	1
Rprm	8.06150127697125e-05	0.00242885239420443	0.002	0	1
Necab2	8.06150127697148e-05	0.00242885239420443	0.002	0	1
Acsbg1	8.10878933486432e-05	-0.00267450379946263	0.003	0.007	1
Kdr	8.14973054688854e-05	0.00568009752772731	0.022	0.023	1
Bod1	8.17739389853719e-05	-0.00677245391321604	0.045	0.054	1
Kdm4c	8.19978477086386e-05	-0.00892354554826739	0.025	0.035	1
Supt4a	8.27544435725584e-05	-0.0163339445605376	0.239	0.264	1
Thap4	8.28673396117671e-05	-0.00998989806967952	0.032	0.043	1
Hdac10	8.28743674478271e-05	-0.00314259278869734	0.015	0.019	1
St7l	8.35315095096329e-05	-0.0164249392451416	0.062	0.078	1
Fdxacb1	8.3592973066273e-05	-0.00311577331294207	0.016	0.021	1
Git1	8.3720578438208e-05	0.000667277997228932	0.042	0.044	1
Zdhhc5	8.40100813933624e-05	-0.0118583705475908	0.049	0.062	1
Bcar1	8.43822618598439e-05	0.00599031016623104	0.017	0.01	1
Spice1	8.44227651140014e-05	-0.00700577321504926	0.013	0.021	1
Vps53	8.44591528787545e-05	-0.0113041010626533	0.054	0.067	1
Cry2	8.44766942331984e-05	0.00967785807262077	0.024	0.016	1
Slc25a31	8.44794996305785e-05	-0.00176650706038583	0.001	0.002	1
Areg	8.4496785111e-05	0.0046643311745862	0.005	0.002	1
Ptcd2	8.47511735299974e-05	-0.0116630915502858	0.058	0.071	1
Nfatc1	8.48473204711242e-05	-0.0042057617067689	0.089	0.097	1
Rlim	8.54248286294233e-05	0.0210994874358356	0.148	0.131	1
H2-Eb1	8.61066794911806e-05	-0.0303272359894358	0.037	0.05	1
Sumo1	8.61205564600933e-05	-0.0065691804399152	0.181	0.195	1
Bend5	8.61866578313921e-05	-0.00280100844733848	0.014	0.018	1
Lrch1	8.63138217476614e-05	-0.0153563032739528	0.079	0.096	1
Ttc30a1	8.63975402400757e-05	-0.00416401761146354	0.004	0.008	1
Snx9	8.68600225161929e-05	-0.0151719113256256	0.055	0.071	1
Pja2	8.71478567211608e-05	-0.0173558294178981	0.078	0.096	1
Tns1	8.71770887878671e-05	-0.0181757276833166	0.193	0.217	1
6430550D23Rik	8.73339254006168e-05	-0.00159962645942266	0.003	0.005	1
Rps6ka3	8.76373078625487e-05	-0.0143521791575016	0.047	0.061	1
Id2	8.8152802443248e-05	0.0389855960301275	0.436	0.415	1
Aldh6a1	8.83230529696333e-05	-0.00591416586897855	0.026	0.033	1
Trappc2l	8.84004545158241e-05	-0.0208575943107391	0.184	0.208	1
S100a1	8.86619613712918e-05	0.0180058810731445	0.088	0.073	1
Actr6	8.87199576221896e-05	-0.010228491671368	0.026	0.037	1
Mitd1	8.93797656245855e-05	-0.00999788449644818	0.031	0.042	1
Inip	8.93829537307872e-05	-0.0122300975743525	0.053	0.067	1
Chmp6	8.95086323458751e-05	-0.0153180784796923	0.088	0.106	1
Gm45606	8.95774416236872e-05	-0.00351663641566816	0.009	0.014	1
Atp9b	8.97156145930988e-05	-0.0162723754655839	0.073	0.09	1
Hspa14	8.98980658869345e-05	-0.0140115397640908	0.084	0.101	1
Frmd8	9.01156616590346e-05	-0.0178381858529044	0.098	0.118	1
Mettl14	9.07115647068601e-05	-0.0064902569257432	0.015	0.022	1
1700011I03Rik	9.14384785208335e-05	-0.0044902367642301	0.006	0.011	1
Ranbp3l	9.164520905275e-05	-0.00369886807483769	0.003	0.006	1
Tcf7l2	9.20010640950318e-05	-0.0163259965921219	0.112	0.131	1
Mypopos	9.20918255652568e-05	-0.00547460659144787	0.009	0.014	1
Mmp11	9.23294769483541e-05	-0.00306697815337251	0.003	0.006	1
Phc1	9.26477098632179e-05	-0.00107166766856876	0.024	0.027	1
Thumpd2	9.27040215015995e-05	-0.00665467714092169	0.017	0.024	1
Galnt3	9.27935299494393e-05	-0.00995464812664558	0.017	0.027	1
Trim27	9.28636152096392e-05	-0.0178267493723966	0.093	0.113	1
Clcn5	9.30882706182002e-05	-0.0134774400505111	0.042	0.055	1
Lsm8	9.31842308834031e-05	-0.0153222787382416	0.063	0.079	1
Tlr5	9.32938665111718e-05	-0.00299854157098283	0.006	0.01	1
Ankzf1	9.33574261081284e-05	-0.00400888648370205	0.041	0.048	1
D3Ertd751e	9.36653817549395e-05	-0.0110007831572855	0.028	0.039	1
Snx21	9.36703796877627e-05	-0.00770880373915365	0.026	0.035	1
Crebl2	9.38173810333701e-05	-0.0070124200725451	0.01	0.017	1
Coq9	9.38965309953984e-05	-0.0116729134757703	0.05	0.063	1
Aplp2	9.39035091157652e-05	-0.0113808832344168	0.355	0.379	1
Dlg1	9.40740410466108e-05	-0.0119526207928307	0.048	0.061	1
Gdf15	9.44116450987567e-05	-0.0211494769254703	0.087	0.076	1
Tagln	9.45661812804156e-05	-0.0220842581375656	0.014	0.022	1
0610005C13Rik	9.47570545166002e-05	-0.000939263114133739	0.001	0.002	1
Anapc10	9.48990141539684e-05	-0.0124796808307878	0.05	0.064	1
Zfp867	9.51869214129213e-05	-0.00244053907577332	0.003	0.006	1
Amacr	9.52401657341301e-05	-0.00492329142806044	0.018	0.024	1
Krtdap	9.58722294650597e-05	-0.00334448251447387	0	0.002	1
AC129328.1	9.63907416751981e-05	-0.000396179971525105	0.01	0.012	1
Enox2	9.6704364261607e-05	-0.00858607041611271	0.013	0.022	1
Pgpep1	9.6843281533904e-05	-0.00938685392773404	0.038	0.049	1
Map3k10	9.72347451555149e-05	-0.00999206307505715	0.026	0.036	1
Ndufs4	9.75598211417518e-05	-0.0194228263427992	0.134	0.157	1
Yipf1	9.77183543793528e-05	-0.0165541562124523	0.144	0.165	1
Peli2	9.79827588174097e-05	0.00902472096538898	0.108	0.104	1
Emc6	9.7987498843828e-05	-0.0210291906991999	0.14	0.163	1
Ctbp1	9.83503215276106e-05	-0.0224743600830845	0.146	0.169	1
Timm17a	9.86001117818392e-05	-0.012076447884685	0.092	0.107	1
Acad10	9.86923707899983e-05	-0.00352202974681408	0.005	0.009	1
Txnl4b	9.87365902615752e-05	-0.00446042396942573	0.008	0.013	1
Ccdc25	9.883329570352e-05	-0.0114158374674497	0.041	0.054	1
2900097C17Rik	9.88376728784261e-05	-0.0175215369881239	0.089	0.108	1
Vamp5	9.90679990208066e-05	-0.0118158216002201	0.057	0.071	1
Proser1	9.91291647906504e-05	-0.0137956166819347	0.065	0.081	1
Tstd2	9.92682842149516e-05	-0.00521240943229823	0.022	0.028	1
Snx8	9.95318148211212e-05	-0.0158706322006632	0.061	0.077	1
Kctd20	9.95572844935166e-05	-0.0131580940270043	0.054	0.069	1
Als2	9.98398467807311e-05	-0.00492900871974748	0.016	0.022	1
Gm20383	9.99950666987208e-05	0.00262215658641517	0.002	0	1
Ppwd1	0.000100279027661831	-0.0096295505759859	0.055	0.067	1
Fam126b	0.000100436289009602	-0.00923417832552881	0.044	0.056	1
Cenpt	0.000101091477676878	-0.00734102767160574	0.013	0.02	1
Bola3	0.000101282097409903	-0.014816125843302	0.053	0.068	1
Il12rb2	0.00010222225095719	-0.00391439353280571	0.005	0.009	1
9130023H24Rik	0.000102267499503042	0.00140611164397359	0.009	0.009	1
Psmb9	0.000102295003449152	-0.0160327198173573	0.146	0.166	1
Hif1a	0.000102540648598285	-0.0172751341035459	0.264	0.289	1
Rabl6	0.000102819599705169	-0.0183340142675334	0.11	0.131	1
Taco1	0.00010310047848303	-0.00210025856852233	0.008	0.011	1
Tpbg	0.00010332550484259	0.00480801444042888	0.007	0.003	1
Med15	0.00010365559799111	-0.0135420641349077	0.082	0.098	1
Taf2	0.000103746725919417	-0.00771970585501911	0.021	0.029	1
Nova1	0.000103833016134908	-0.00727428037713813	0.014	0.022	1
Col3a1	0.000104274606941845	-0.0126385377934312	0.003	0.008	1
Syt7	0.000104926412419711	0.00320450390660994	0.004	0.001	1
Limch1	0.000105095511394593	0.00641030399251635	0.012	0.007	1
Arl3	0.000105299337424275	-0.0154509970449033	0.069	0.086	1
Usp50	0.000105390528728271	0.00259602028130687	0.009	0.008	1
Zfp612	0.000105410609468958	-0.00666548242305545	0.01	0.016	1
Gm26735	0.000105516716872964	-0.000984608241791009	0.021	0.025	1
Ppil3	0.000105834233269329	-0.0138838175303008	0.048	0.062	1
Parp6	0.000106425923846273	-0.00342882266041829	0.019	0.024	1
Brpf3	0.000106671152547913	0.00121016996625151	0.012	0.012	1
Gm26909	0.000106780528895216	-0.00241021214130853	0.001	0.004	1
Mocs1	0.000107151781158541	0.00757052733836334	0.02	0.014	1
Ppp2r3c	0.000107214056630717	-0.00929594325934771	0.046	0.057	1
2700038G22Rik	0.000108057622982299	0.00801197507103606	0.025	0.018	1
Zfp809	0.000108080401792152	-0.00525032250349693	0.012	0.018	1
Mia3	0.000108191160968376	-0.0138083795479482	0.124	0.142	1
Haus4	0.000108227616061364	-0.00462442724560751	0.023	0.029	1
Morn2	0.000108365671943494	-0.0122186945829425	0.032	0.044	1
Sdccag3	0.000108413667603075	-0.0172297749786949	0.08	0.098	1
Zw10	0.000108476235926403	-0.00570344932101807	0.021	0.027	1
Zfp142	0.000108534545163504	-0.00763246382180983	0.029	0.037	1
Srsf4	0.000109322537348755	-0.0122966642140487	0.064	0.078	1
Nt5dc2	0.000109336873031739	-0.0114921999430239	0.038	0.051	1
Sugp1	0.000109431410864966	-0.0118325374111342	0.036	0.049	1
Rapgef2	0.000109532796922819	0.0128173121714503	0.074	0.065	1
Gatd1	0.000109636280716208	-0.0151484009738714	0.109	0.127	1
Adipor1	0.000109805472517614	0.0232489195224649	0.262	0.25	1
Usp6nl	0.00010985103667854	-0.0095725061910825	0.022	0.031	1
Igsf1	0.000109867814485689	0.00295590458730402	0.004	0.001	1
Sec24b	0.000109996533549957	-0.0137310601743958	0.045	0.059	1
Nsf	0.000110559542955737	-0.0190058075940565	0.096	0.115	1
Matr3	0.000110582547355962	-0.0245350633167238	0.178	0.202	1
Lrif1	0.000110843755491696	-0.00890339622479699	0.086	0.098	1
Atad3a	0.00011089154845946	-0.0123879234401815	0.067	0.081	1
Gm26904	0.000111193540285476	-0.000297685616160299	0	0.001	1
Polr2b	0.000111677537799802	-0.0135775930448328	0.043	0.057	1
Lancl1	0.000111761586312814	-0.0102541884373404	0.05	0.062	1
Aph1a	0.000111932699049067	-0.0183755966216993	0.169	0.192	1
Smarcc2	0.000112043712520246	-0.0129489187953434	0.068	0.083	1
Trappc6b	0.000112121548936873	-0.0154216920569973	0.104	0.122	1
Nudt22	0.000112574864752439	-0.012010561932426	0.044	0.057	1
Hnrnph3	0.000112609245743744	-0.0154338705362221	0.072	0.089	1
U2af2	0.000112828046231087	-0.017946097374203	0.136	0.157	1
Sap30l	0.000112849016937764	-0.0177614257090845	0.086	0.104	1
Egln1	0.000113504286514672	-0.0176551927940508	0.083	0.101	1
Zfp174	0.000113525467927537	-0.000181759313627435	0.003	0.004	1
Wdr3	0.000113543664350401	-0.0125489380469678	0.037	0.05	1
Dbi	0.000114378175828593	0.0150855229851036	0.34	0.338	1
Cstb	0.000114408370388814	0.0054042501271595	0.281	0.293	1
Fgr	0.000114776208018652	-0.0108165520104494	0.029	0.04	1
Hmces	0.000114948438884552	-0.00670941412730285	0.04	0.048	1
Gm15523	0.000115336288365472	-0.000327891419762193	0.002	0.003	1
Plcd1	0.000115496492984031	-0.00571517005733035	0.022	0.029	1
Fbrs	0.000115948522853097	-0.00357435884845771	0.085	0.093	1
Ide	0.000116004466302074	-0.00627514709924964	0.04	0.049	1
Pskh1	0.000116051493512825	-0.00954093752207146	0.023	0.033	1
Mmab	0.000116452175665298	-0.00386057752970721	0.006	0.011	1
Rnf41	0.000116574847768394	4.47168195610859e-06	0.058	0.061	1
Hmgn2	0.000116726071437513	0.0119910382834314	0.053	0.043	1
Agap1	0.000116868588036645	-0.0067215279865368	0.035	0.044	1
Cpa3	0.000116977616092539	-0.0018837795815988	0	0.001	1
F830016B08Rik	0.000117495391016048	0.00303781473192127	0.003	0.001	1
Cradd	0.000117955644615777	-0.0102174245132704	0.046	0.058	1
Ppp1r10	0.000118070120754288	0.027952647652422	0.239	0.213	1
Phf12	0.000118248145408956	-0.0156727485689032	0.059	0.075	1
Ubxn1	0.000118498288407902	-0.00565252177941861	0.283	0.3	1
Zdhhc6	0.000118666555049314	-0.0153004464164194	0.066	0.082	1
Trim68	0.000118727433246218	-0.00449621394465755	0.005	0.01	1
Dnpep	0.000118777476131671	-0.0165489721489249	0.073	0.09	1
Plcxd2	0.000119413231185847	-0.0131948900460026	0.038	0.051	1
B930036N10Rik	0.000119625967504656	0.0174698324586082	0.046	0.034	1
Arl6ip6	0.000119809492102251	-0.00763035948234624	0.039	0.048	1
E2f1	0.00011997957758009	-0.00351375858615002	0.008	0.012	1
Gins3	0.000120111158161019	-0.00458336813839323	0.005	0.01	1
Aspa	0.00012018332495551	0.00629916083600644	0.012	0.006	1
Bloc1s4	0.000120247775432192	-0.0143724840166783	0.052	0.067	1
Rif1	0.000120303368844257	-0.0168463921778548	0.084	0.103	1
Nsun2	0.0001204728319216	-0.0158231084218523	0.083	0.101	1
Ccnd2	0.000121119410064329	0.0175784302377855	0.056	0.044	1
Kbtbd8	0.000121236596557607	0.000489478619077708	0.007	0.008	1
Eipr1	0.000121324840561219	-0.00864833806771192	0.026	0.036	1
Ap5b1	0.0001217927565236	-0.00400747612968205	0.009	0.014	1
Gm26711	0.000121818473397024	0.00805166751566105	0.018	0.01	1
Ncoa3	0.000121878400033677	-0.0164350062889796	0.106	0.125	1
Asah2	0.000122370666921126	-0.000669932889144803	0.007	0.009	1
B3galt4	0.000122584881248312	-0.00992623404704206	0.035	0.046	1
P2ry10b	0.000122762666413345	-0.00962826365125198	0.024	0.034	1
1810041H14Rik	0.00012313783437303	-0.00146024354289641	0.001	0.003	1
Gm6712	0.000123137834373051	-0.00146024354289641	0.001	0.003	1
Tbl1x	0.000123211709761556	-0.0152674413341491	0.137	0.157	1
Acp1	0.000123439953659345	-0.0153140881143248	0.111	0.13	1
4930503L19Rik	0.000123666698832749	-0.00602063588665704	0.016	0.023	1
Chp1	0.000123982872576971	-0.00821100127143494	0.051	0.061	1
Pabpc4	0.000123999753111472	-0.0123540492554169	0.035	0.047	1
Zfp994	0.000124105794948292	-0.0102086367809446	0.034	0.045	1
Zfp78	0.000124584608199794	-0.00106327569116734	0.002	0.004	1
Ccdc152	0.000125136091027545	0.00188106503796815	0.011	0.011	1
B230118H07Rik	0.000125254824803834	-0.0146630568088689	0.055	0.069	1
Hdgf	0.000125422652252294	-0.00984256565238312	0.141	0.157	1
2700097O09Rik	0.000125642347717044	-0.00956502081110532	0.025	0.036	1
Fam222a	0.000125876849999056	0.00462935312912099	0.009	0.005	1
A530017D24Rik	0.000125882255265466	-0.00291321381187262	0.012	0.016	1
Ttc37	0.000126470296242577	-0.0111733665608313	0.028	0.04	1
Ccdc117	0.000126736567052075	-0.00178795934557823	0.031	0.035	1
Gpatch1	0.000127594072292334	-0.0107462108359833	0.03	0.041	1
C030006K11Rik	0.000127758315873244	0.00225571757814085	0.031	0.031	1
Wee1	0.000127937237311955	-0.019867094605172	0.122	0.143	1
Zdhhc3	0.000128151206727011	-0.0143864335435185	0.058	0.074	1
Arid1b	0.000128294554548921	-0.00943801714545296	0.057	0.069	1
Papolg	0.000128525674319256	-0.00676882917075539	0.014	0.021	1
Th	0.000128698386734188	0.00124146508806495	0.001	0	1
Disp2	0.000128698386734278	0.00124146508806495	0.001	0	1
Neurod4	0.000128698386734293	0.00110360060862958	0.001	0	1
Serpina3m	0.000128698386734331	0.00124146508806495	0.001	0	1
Pappa2	0.000128698386734365	0.00124146508806495	0.001	0	1
Crhr1	0.000128698386734552	0.00137931056350557	0.001	0	1
Abhd10	0.000128842945221047	-0.00249807432522259	0.019	0.023	1
Zbtb48	0.000128921710001216	-0.00666553705347953	0.018	0.025	1
Ston1	0.00012963454007401	0.00605316601597962	0.011	0.006	1
Ccdc8	0.000129926214677979	-0.00302004817460419	0.004	0.008	1
Cast	0.000130166945998152	-0.00592493026630209	0.077	0.087	1
Ppa1	0.000130340596924996	-0.0138651008958914	0.047	0.061	1
Ssr1	0.000130928433827499	-0.019876473270683	0.181	0.205	1
Qdpr	0.00013094284086347	-0.0209354657900706	0.103	0.122	1
Gpat3	0.000133026906191678	0.00234690197416262	0.003	0	1
Nfrkb	0.000133058486101791	-0.0123501931538344	0.057	0.072	1
Relt	0.000133353757986844	0.00827192767816048	0.02	0.013	1
Baiap3	0.00013355849389386	0.00306705630829048	0.004	0.001	1
Ift27	0.000133943114210782	0.00163844241218794	0.043	0.043	1
Mrpl54	0.000134087250507864	0.0119634101629507	0.109	0.101	1
Exd1	0.000134252320525364	-0.00168472419385073	0.001	0.002	1
Rpf2	0.000135041499299519	-0.0124332598906078	0.042	0.056	1
Rbm26	0.000135049420360407	0.00259399916910572	0.173	0.179	1
Zfp54	0.000135195716693707	7.44256286671144e-06	0.002	0.003	1
Decr2	0.000135502745645917	-0.00193962900097066	0.013	0.015	1
Eef1akmt2	0.000135738610982839	-0.00829889735320971	0.02	0.029	1
Tjp1	0.000136169436292746	-0.0186780075691947	0.101	0.121	1
Fnbp1l	0.00013657802417466	-0.0123824417062057	0.034	0.046	1
Syf2	0.000137296755066372	-0.0191641664099901	0.22	0.245	1
Nat2	0.000137551067538796	-0.00168649754663866	0.011	0.014	1
Ndufb2	0.000137572700886706	-0.0166406530204432	0.127	0.147	1
Mapk8ip2	0.00013767895543569	0.00196007290653139	0.002	0	1
Arpp19	0.000137714702167807	-0.0172742733629511	0.272	0.298	1
Nipsnap2	0.000138721526023727	-0.0128016198329377	0.039	0.052	1
6030468B19Rik	0.000139627955036265	0.00409166375598258	0.005	0.002	1
Zfp24	0.000139703484547419	-0.0143953845099457	0.054	0.069	1
Lnpep	0.000139803572462927	-0.0164617555892567	0.14	0.161	1
Zfp398	0.00013995036783344	-0.0116894535692061	0.062	0.075	1
Grpel1	0.000140449120810518	-0.0183961345656101	0.111	0.132	1
Ccnc	0.000141731670720837	-0.00682511731913313	0.028	0.036	1
Lonp1	0.000142182832666057	-0.0147745302713614	0.055	0.07	1
Znhit2	0.000142506433078278	-0.0139965501238165	0.049	0.063	1
Pgam5	0.000142594821793018	-0.00623532531122723	0.022	0.029	1
Pik3c2a	0.000143495495085612	-0.0126613468495304	0.062	0.076	1
Selenoo	0.000143643822166756	-0.0155442829172619	0.065	0.081	1
Nbas	0.000143836517978195	-0.00933372331620315	0.02	0.03	1
Ap3m2	0.000143926652981034	-0.0099324082246959	0.041	0.052	1
Nkx2-9	0.000144338902864932	0.00204203676051751	0.002	0	1
Gmds	0.000144360877968493	-0.00736067174009585	0.031	0.039	1
Dvl3	0.00014571985184004	-0.00754780381412204	0.026	0.035	1
4732471J01Rik	0.00014578703844661	-0.00286141438530358	0.006	0.01	1
Wdr47	0.000146035057565607	-0.00460204924191124	0.016	0.022	1
Rora	0.000146100308770129	-0.0139551996179153	0.04	0.054	1
Rraga	0.000146208544211457	-0.0117494770992006	0.125	0.142	1
Myo1e	0.00014642510163387	-0.0124352184075828	0.055	0.069	1
Alkbh4	0.00014668276430747	-0.00255035519168755	0.011	0.015	1
Eapp	0.0001467372639579	-0.0173366003387127	0.096	0.115	1
Zfp157	0.000147088973742082	-0.00708001828241998	0.046	0.056	1
Arf4	0.000147097992866682	0.012159425862738	0.369	0.376	1
Nhej1	0.000147243048346719	-0.00482128681802188	0.007	0.012	1
Mia2	0.000147425817535513	-0.0202852842381006	0.194	0.219	1
Rnpc3	0.00014763679904309	-0.0106882712613555	0.032	0.043	1
Ccdc106	0.000147714495901902	-0.0112819012197593	0.029	0.041	1
Stk26	0.000147724307667251	-0.0059644132048887	0.01	0.016	1
Slc25a19	0.000148024779278775	-0.0101383005039276	0.034	0.045	1
Prrc2b	0.000148083387405499	-0.0128005718462311	0.062	0.076	1
Tes	0.000148451210645749	-0.0122044008482353	0.068	0.082	1
Ccr2	0.000148473281763326	-0.00363112391375999	0.007	0.011	1
Mkrn1	0.00014881829877026	-0.0194126159679134	0.156	0.179	1
Lypla1	0.00014901729571693	-0.013112985764699	0.047	0.061	1
Ubl7	0.00014956862122629	-0.01191504077035	0.055	0.068	1
Mrnip	0.00014971957583031	-0.00438804764111962	0.011	0.016	1
Tyms	0.00014978905644636	-0.0084030987728201	0.032	0.042	1
